timestamp,variableName,value
01/01/2016 12:30,PRUMO_TEMP,30.3,,,
01/01/2016 12:30,PRUMO_PM10,36.87,,,
01/01/2016 12:30,PRUMO_PTS,33.39,,,
01/01/2016 12:30,PRUMO_WS,6.70,,,
01/01/2016 12:30,PRUMO_WD,84.71,,,
01/01/2016 12:30,PRUMO_AT,29.47,,,
01/01/2016 12:30,PRUMO_RH,69.96,,,
01/01/2016 12:30,PRUMO_BP,1012.00,,,
01/01/2016 12:30,PRUMO_SR,982.25,,,
01/01/2016 12:30,PRUMO_RAIN,0.00,,,
01/01/2016 14:30,PRUMO_TEMP,30.3,,,
01/01/2016 14:30,PRUMO_PM10,36.99,,,
01/01/2016 14:30,PRUMO_PTS,34.99,,,
01/01/2016 14:30,PRUMO_WS,6.64,,,
01/01/2016 14:30,PRUMO_WD,83.57,,,
01/01/2016 14:30,PRUMO_AT,30.06,,,
01/01/2016 14:30,PRUMO_RH,67.96,,,
01/01/2016 14:30,PRUMO_BP,1010.60,,,
01/01/2016 14:30,PRUMO_SR,900.10,,,
01/01/2016 14:30,PRUMO_RAIN,0.00,,,
01/01/2016 15:30,PRUMO_TEMP,30.3,,,
01/01/2016 15:30,PRUMO_PM10,46.30,,,
01/01/2016 15:30,PRUMO_PTS,41.38,,,
01/01/2016 15:30,PRUMO_WS,6.53,,,
01/01/2016 15:30,PRUMO_WD,83.76,,,
01/01/2016 15:30,PRUMO_AT,29.74,,,
01/01/2016 15:30,PRUMO_RH,70.15,,,
01/01/2016 15:30,PRUMO_BP,1009.90,,,
01/01/2016 15:30,PRUMO_SR,934.12,,,
01/01/2016 15:30,PRUMO_RAIN,0.00,,,
01/01/2016 17:30,PRUMO_TEMP,29.6,,,
01/01/2016 17:30,PRUMO_PM10,46.28,,,
01/01/2016 17:30,PRUMO_PTS,42.70,,,
01/01/2016 17:30,PRUMO_WS,2.99,,,
01/01/2016 17:30,PRUMO_WD,66.08,,,
01/01/2016 17:30,PRUMO_AT,27.41,,,
01/01/2016 17:30,PRUMO_RH,83.59,,,
01/01/2016 17:30,PRUMO_BP,1009.50,,,
01/01/2016 17:30,PRUMO_SR,133.18,,,
01/01/2016 17:30,PRUMO_RAIN,0.00,,,
01/01/2016 19:30,PRUMO_TEMP,29.4,,,
01/01/2016 19:30,PRUMO_PM10,50.54,,,
01/01/2016 19:30,PRUMO_PTS,59.90,,,
01/01/2016 19:30,PRUMO_WS,1.38,,,
01/01/2016 19:30,PRUMO_WD,94.23,,,
01/01/2016 19:30,PRUMO_AT,27.67,,,
01/01/2016 19:30,PRUMO_RH,84.10,,,
01/01/2016 19:30,PRUMO_BP,1011.10,,,
01/01/2016 19:30,PRUMO_SR,9.57,,,
01/01/2016 19:30,PRUMO_RAIN,0.00,,,
01/01/2016 20:30,PRUMO_TEMP,29.3,,,
01/01/2016 20:30,PRUMO_PM10,50.25,,,
01/01/2016 20:30,PRUMO_PTS,60.10,,,
01/01/2016 20:30,PRUMO_WS,2.00,,,
01/01/2016 20:30,PRUMO_WD,135.14,,,
01/01/2016 20:30,PRUMO_AT,26.86,,,
01/01/2016 20:30,PRUMO_RH,87.85,,,
01/01/2016 20:30,PRUMO_BP,1011.50,,,
01/01/2016 20:30,PRUMO_SR,3.47,,,
01/01/2016 20:30,PRUMO_RAIN,0.00,,,
